#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2021/06/12 19:54
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
FLWO3PA  Ozone Trop LW All-sky          0.000E+00  1    72087 1.000E+00 W/m2
FLWO3sPA Strat ozone Trop LW All-sky    0.000E+00  1    72088 1.000E+00 W/m2
FLWO3tPA Trop ozone Trop LW All-sky     0.000E+00  1    72089 1.000E+00 W/m2
FLWCH4PA Methane Trop LW All-sky        0.000E+00  1    72090 1.000E+00 W/m2
FLWH2OPA Strat H2O Trop LW All-sky      0.000E+00  1    72091 1.000E+00 W/m2
FLWCO2PA CO2 Trop LW All-sky            0.000E+00  1    72092 1.000E+00 W/m2
FLWSUPA  Sulfate Trop LW All-sky        0.000E+00  1    72093 1.000E+00 W/m2
FLWNIPA  Nitrate Trop LW All-sky        0.000E+00  1    72094 1.000E+00 W/m2
FLWAMPA  Ammon. Trop LW All-sky         0.000E+00  1    72095 1.000E+00 W/m2
FLWBCPA  BC Trop LW All-sky             0.000E+00  1    72096 1.000E+00 W/m2
FLWOAPA  Organic Trop LW All-sky        0.000E+00  1    72097 1.000E+00 W/m2
FLWSSPA  Sea salt Trop LW All-sky       0.000E+00  1    72098 1.000E+00 W/m2
FLWDUPA  Dust Trop LW All-sky           0.000E+00  1    72099 1.000E+00 W/m2
FLWPMPA  All aerosol Trop LW All-sky    0.000E+00  1    72100 1.000E+00 W/m2
FLWCTPA  Contrails Trop LW All-sky      0.000E+00  1    72101 1.000E+00 W/m2
FLWSTPA  Strat aer Trop LW All-sky      0.000E+00  1    72102 1.000E+00 W/m2
FSWBATC  Clear TOA SW Clear-sky         0.000E+00  1    72103 1.000E+00 W/m2
FSWO3TC  Ozone TOA SW Clear-sky         0.000E+00  1    72104 1.000E+00 W/m2
FSWO3sTC Strat ozone TOA SW Clear-sky   0.000E+00  1    72105 1.000E+00 W/m2
FSWO3tTC Trop ozone TOA SW Clear-sky    0.000E+00  1    72106 1.000E+00 W/m2
FSWCH4TC Methane TOA SW Clear-sky       0.000E+00  1    72107 1.000E+00 W/m2
FSWH2OTC Strat H2O TOA SW Clear-sky     0.000E+00  1    72108 1.000E+00 W/m2
FSWCO2TC CO2 TOA SW Clear-sky           0.000E+00  1    72109 1.000E+00 W/m2
FSWSUTC  Sulfate TOA SW Clear-sky       0.000E+00  1    72110 1.000E+00 W/m2
FSWNITC  Nitrate TOA SW Clear-sky       0.000E+00  1    72111 1.000E+00 W/m2
FSWAMTC  Ammon. TOA SW Clear-sky        0.000E+00  1    72112 1.000E+00 W/m2
FSWBCTC  BC TOA SW Clear-sky            0.000E+00  1    72113 1.000E+00 W/m2
FSWOATC  Organic TOA SW Clear-sky       0.000E+00  1    72114 1.000E+00 W/m2
FSWSSTC  Sea salt TOA SW Clear-sky      0.000E+00  1    72115 1.000E+00 W/m2
FSWDUTC  Dust TOA SW Clear-sky          0.000E+00  1    72116 1.000E+00 W/m2
FSWPMTC  All aerosol TOA SW Clear-sky   0.000E+00  1    72117 1.000E+00 W/m2
FSWCTTC  Contrails TOA SW Clear-sky     0.000E+00  1    72118 1.000E+00 W/m2
FSWSTTC  Strat aer TOA SW Clear-sky     0.000E+00  1    72119 1.000E+00 W/m2
FSWBASC  Clear Flux SW Surface Clear-sk 0.000E+00  1    72120 1.000E+00 W/m2
FSWO3SC  Ozone Flux SW Surface Clear-sk 0.000E+00  1    72121 1.000E+00 W/m2
FSWO3sSC Strat ozone Flux SW Surface Cl 0.000E+00  1    72122 1.000E+00 W/m2
FSWO3tSC Trop ozone Flux SW Surface Cle 0.000E+00  1    72123 1.000E+00 W/m2
FSWCH4SC Methane Flux SW Surface Clear- 0.000E+00  1    72124 1.000E+00 W/m2
FSWH2OSC Strat H2O Flux SW Surface Clea 0.000E+00  1    72125 1.000E+00 W/m2
FSWCO2SC CO2 Flux SW Surface Clear-sky  0.000E+00  1    72126 1.000E+00 W/m2
FSWSUSC  Sulfate Flux SW Surface Clear- 0.000E+00  1    72127 1.000E+00 W/m2
FSWNISC  Nitrate Flux SW Surface Clear- 0.000E+00  1    72128 1.000E+00 W/m2
FSWAMSC  Ammon. Flux SW Surface Clear-s 0.000E+00  1    72129 1.000E+00 W/m2
FSWBCSC  BC Flux SW Surface Clear-sky   0.000E+00  1    72130 1.000E+00 W/m2
FSWOASC  Organic Flux SW Surface Clear- 0.000E+00  1    72131 1.000E+00 W/m2
FSWSSSC  Sea salt Flux SW Surface Clear 0.000E+00  1    72132 1.000E+00 W/m2
FSWDUSC  Dust Flux SW Surface Clear-sky 0.000E+00  1    72133 1.000E+00 W/m2
FSWPMSC  All aerosol Flux SW Surface Cl 0.000E+00  1    72134 1.000E+00 W/m2
FSWCTSC  Contrails Flux SW Surface Clea 0.000E+00  1    72135 1.000E+00 W/m2
FSWSTSC  Strat aer Flux SW Surface Clea 0.000E+00  1    72136 1.000E+00 W/m2
FSWBAPC  Clear Flux SW Trop Clear-sky   0.000E+00  1    72137 1.000E+00 W/m2
FSWO3PC  Ozone Flux SW Trop Clear-sky   0.000E+00  1    72138 1.000E+00 W/m2
FSWO3sPC Strat ozone Flux SW Trop Clear 0.000E+00  1    72139 1.000E+00 W/m2
FSWO3tPC Trop ozone Flux SW Trop Clear- 0.000E+00  1    72140 1.000E+00 W/m2
FSWCH4PC Methane Flux SW Trop Clear-sky 0.000E+00  1    72141 1.000E+00 W/m2
FSWH2OPC Strat H2O Flux SW Trop Clear-s 0.000E+00  1    72142 1.000E+00 W/m2
FSWCO2PC CO2 Flux SW Trop Clear-sky     0.000E+00  1    72143 1.000E+00 W/m2
FSWSUPC  Sulfate Flux SW Trop Clear-sky 0.000E+00  1    72144 1.000E+00 W/m2
FSWNIPC  Nitrate Flux SW Trop Clear-sky 0.000E+00  1    72145 1.000E+00 W/m2
FSWAMPC  Ammon. Flux SW Trop Clear-sky  0.000E+00  1    72146 1.000E+00 W/m2
FSWBCPC  BC Flux SW Trop Clear-sky      0.000E+00  1    72147 1.000E+00 W/m2
FSWOAPC  Organic Flux SW Trop Clear-sky 0.000E+00  1    72148 1.000E+00 W/m2
FSWSSPC  Sea salt Flux SW Trop Clear-sk 0.000E+00  1    72149 1.000E+00 W/m2
FSWDUPC  Dust Flux SW Trop Clear-sky    0.000E+00  1    72150 1.000E+00 W/m2
FSWPMPC  All aerosol Flux SW Trop Clear 0.000E+00  1    72151 1.000E+00 W/m2
FSWCTPC  Contrails Flux SW Trop Clear-s 0.000E+00  1    72152 1.000E+00 W/m2
FSWSTPC  Strat aer Flux SW Trop Clear-s 0.000E+00  1    72153 1.000E+00 W/m2
FLWBATC  Clear TOA LW Clear-sky         0.000E+00  1    72154 1.000E+00 W/m2
FLWO3TC  Ozone TOA LW Clear-sky         0.000E+00  1    72155 1.000E+00 W/m2
FLWO3sTC Strat ozone TOA LW Clear-sky   0.000E+00  1    72156 1.000E+00 W/m2
FLWO3tTC Trop ozone TOA LW Clear-sky    0.000E+00  1    72157 1.000E+00 W/m2
FLWCH4TC Methane TOA LW Clear-sky       0.000E+00  1    72158 1.000E+00 W/m2
FLWH2OTC Strat H2O TOA LW Clear-sky     0.000E+00  1    72159 1.000E+00 W/m2
FLWCO2TC CO2 TOA LW Clear-sky           0.000E+00  1    72160 1.000E+00 W/m2
FLWSUTC  Sulfate TOA LW Clear-sky       0.000E+00  1    72161 1.000E+00 W/m2
FLWNITC  Nitrate TOA LW Clear-sky       0.000E+00  1    72162 1.000E+00 W/m2
FLWAMTC  Ammon. TOA LW Clear-sky        0.000E+00  1    72163 1.000E+00 W/m2
FLWBCTC  BC TOA LW Clear-sky            0.000E+00  1    72164 1.000E+00 W/m2
FLWOATC  Organic TOA LW Clear-sky       0.000E+00  1    72165 1.000E+00 W/m2
FLWSSTC  Sea salt TOA LW Clear-sky      0.000E+00  1    72166 1.000E+00 W/m2
FLWDUTC  Dust TOA LW Clear-sky          0.000E+00  1    72167 1.000E+00 W/m2
FLWPMTC  All aerosol TOA LW Clear-sky   0.000E+00  1    72168 1.000E+00 W/m2
FLWCTTC  Contrails TOA LW Clear-sky     0.000E+00  1    72169 1.000E+00 W/m2
FLWSTTC  Strat aer TOA LW Clear-sky     0.000E+00  1    72170 1.000E+00 W/m2
FLWBASC  Clear Surface LW Clear-sky     0.000E+00  1    72171 1.000E+00 W/m2
FLWO3SC  Ozone Surface LW Clear-sky     0.000E+00  1    72172 1.000E+00 W/m2
FLWO3sSC Strat ozone Surface LW Clear-s 0.000E+00  1    72173 1.000E+00 W/m2
FLWO3tSC Trop ozone Surface LW Clear-sk 0.000E+00  1    72174 1.000E+00 W/m2
FLWCH4SC Methane Surface LW Clear-sky   0.000E+00  1    72175 1.000E+00 W/m2
FLWH2OSC Strat H2O Surface LW Clear-sky 0.000E+00  1    72176 1.000E+00 W/m2
FLWCO2SC CO2 Surface LW Clear-sky       0.000E+00  1    72177 1.000E+00 W/m2
FLWSUSC  Sulfate Surface LW Clear-sky   0.000E+00  1    72178 1.000E+00 W/m2
FLWNISC  Nitrate Surface LW Clear-sky   0.000E+00  1    72179 1.000E+00 W/m2
FLWAMSC  Ammon. Surface LW Clear-sky    0.000E+00  1    72180 1.000E+00 W/m2
FLWBCSC  BC Surface LW Clear-sky        0.000E+00  1    72181 1.000E+00 W/m2
FLWOASC  Organic Surface LW Clear-sky   0.000E+00  1    72182 1.000E+00 W/m2
FLWSSSC  Sea salt Surface LW Clear-sky  0.000E+00  1    72183 1.000E+00 W/m2
FLWDUSC  Dust Surface LW Clear-sky      0.000E+00  1    72184 1.000E+00 W/m2
FLWPMSC  All aerosol Surface LW Clear-s 0.000E+00  1    72185 1.000E+00 W/m2
FLWCTSC  Contrails Surface LW Clear-sky 0.000E+00  1    72186 1.000E+00 W/m2
FLWSTSC  Strat aer Surface LW Clear-sky 0.000E+00  1    72187 1.000E+00 W/m2
FLWBAPC  Clear Trop LW Clear-sky        0.000E+00  1    72188 1.000E+00 W/m2
FLWO3PC  Ozone Trop LW Clear-sky        0.000E+00  1    72189 1.000E+00 W/m2
FLWO3sPC Strat ozone Trop LW Clear-sky  0.000E+00  1    72190 1.000E+00 W/m2
FLWO3tPC Trop ozone Trop LW Clear-sky   0.000E+00  1    72191 1.000E+00 W/m2
FLWCH4PC Methane Trop LW Clear-sky      0.000E+00  1    72192 1.000E+00 W/m2
FLWH2OPC Strat H2O Trop LW Clear-sky    0.000E+00  1    72193 1.000E+00 W/m2
FLWCO2PC CO2 Trop LW Clear-sky          0.000E+00  1    72194 1.000E+00 W/m2
FLWSUPC  Sulfate Trop LW Clear-sky      0.000E+00  1    72195 1.000E+00 W/m2
FLWNIPC  Nitrate Trop LW Clear-sky      0.000E+00  1    72196 1.000E+00 W/m2
FLWAMPC  Ammon. Trop LW Clear-sky       0.000E+00  1    72197 1.000E+00 W/m2
FLWBCPC  BC Trop LW Clear-sky           0.000E+00  1    72198 1.000E+00 W/m2
FLWOAPC  Organic Trop LW Clear-sky      0.000E+00  1    72199 1.000E+00 W/m2
FLWSSPC  Sea salt Trop LW Clear-sky     0.000E+00  1    72200 1.000E+00 W/m2
FLWDUPC  Dust Trop LW Clear-sky         0.000E+00  1    72201 1.000E+00 W/m2
FLWPMPC  All aerosol Trop LW Clear-sky  0.000E+00  1    72202 1.000E+00 W/m2
FLWCTPC  Contrails Trop LW Clear-sky    0.000E+00  1    72203 1.000E+00 W/m2
FLWSTPC  Strat aer Trop LW Clear-sky    0.000E+00  1    72204 1.000E+00 W/m2
AODBA550 Clear aer. op. depth (550nm)   0.000E+00  1    72205 1.000E+00 -
COLO3    Ozone column density           0.000E+00  1    72206 1.000E+00 molec/cm2
COLO3s   Strat ozone column density     0.000E+00  1    72207 1.000E+00 molec/cm2
COLO3t   Trop ozone column density      0.000E+00  1    72208 1.000E+00 molec/cm2
COLCH4   Methane column density         0.000E+00  1    72209 1.000E+00 molec/cm2
COLH2O   Strat H2O column density       0.000E+00  1    72210 1.000E+00 molec/cm2
COLCO2   CO2 column density             0.000E+00  1    72211 1.000E+00 molec/cm2
AODSU550 Sulfate aer. op. depth (550nm) 0.000E+00  1    72212 1.000E+00 -
AODNI550 Nitrate aer. op. depth (550nm) 0.000E+00  1    72213 1.000E+00 -
AODAM550 Ammon. aer. op. depth (550nm)  0.000E+00  1    72214 1.000E+00 -
AODBC550 BC aer. op. depth (550nm)      0.000E+00  1    72215 1.000E+00 -
AODOA550 Organic aer. op. depth (550nm) 0.000E+00  1    72216 1.000E+00 -
AODSS550 Sea salt aer. op. depth (550nm 0.000E+00  1    72217 1.000E+00 -
AODDU550 Dust aer. op. depth (550nm)    0.000E+00  1    72218 1.000E+00 -
AODPM550 All aerosol aer. op. depth (55 0.000E+00  1    72219 1.000E+00 -
AODCT550 Contrails aer. op. depth (550n 0.000E+00  1    72220 1.000E+00 -
AODST550 Strat aer aer. op. depth (550n 0.000E+00  1    72221 1.000E+00 -
SSABA550 Clear Single scat. alb.(550nm) 0.000E+00  1    72222 1.000E+00 -
SSAO3550 Ozone Single scat. alb.(550nm) 0.000E+00  1    72223 1.000E+00 -
SSAO3s55 Strat ozone Single scat. alb.( 0.000E+00  1    72224 1.000E+00 -
SSAO3t55 Trop ozone Single scat. alb.(5 0.000E+00  1    72225 1.000E+00 -
SSACH455 Methane Single scat. alb.(550n 0.000E+00  1    72226 1.000E+00 -
SSAH2O55 Strat H2O Single scat. alb.(55 0.000E+00  1    72227 1.000E+00 -
SSACO255 CO2 Single scat. alb.(550nm)   0.000E+00  1    72228 1.000E+00 -
SSASU550 Sulfate Single scat. alb.(550n 0.000E+00  1    72229 1.000E+00 -
SSANI550 Nitrate Single scat. alb.(550n 0.000E+00  1    72230 1.000E+00 -
SSAAM550 Ammon. Single scat. alb.(550nm 0.000E+00  1    72231 1.000E+00 -
SSABC550 BC Single scat. alb.(550nm)    0.000E+00  1    72232 1.000E+00 -
SSAOA550 Organic Single scat. alb.(550n 0.000E+00  1    72233 1.000E+00 -
SSASS550 Sea salt Single scat. alb.(550 0.000E+00  1    72234 1.000E+00 -
SSADU550 Dust Single scat. alb.(550nm)  0.000E+00  1    72235 1.000E+00 -
SSAPM550 All aerosol Single scat. alb.( 0.000E+00  1    72236 1.000E+00 -
SSACT550 Contrails Single scat. alb.(55 0.000E+00  1    72237 1.000E+00 -
SSAST550 Strat aer Single scat. alb.(55 0.000E+00  1    72238 1.000E+00 -
ASMBA550 Clear asym param (550nm)       0.000E+00  1    72239 1.000E+00 -
ASMO3550 Ozone asym param (550nm)       0.000E+00  1    72240 1.000E+00 -
ASMO3s55 Strat ozone asym param (550nm) 0.000E+00  1    72241 1.000E+00 -
ASMO3t55 Trop ozone asym param (550nm)  0.000E+00  1    72242 1.000E+00 -
ASMCH455 Methane asym param (550nm)     0.000E+00  1    72243 1.000E+00 -
ASMH2O55 Strat H2O asym param (550nm)   0.000E+00  1    72244 1.000E+00 -
ASMCO255 CO2 asym param (550nm)         0.000E+00  1    72245 1.000E+00 -
ASMSU550 Sulfate asym param (550nm)     0.000E+00  1    72246 1.000E+00 -
ASMNI550 Nitrate asym param (550nm)     0.000E+00  1    72247 1.000E+00 -
ASMAM550 Ammon. asym param (550nm)      0.000E+00  1    72248 1.000E+00 -
ASMBC550 BC asym param (550nm)          0.000E+00  1    72249 1.000E+00 -
ASMOA550 Organic asym param (550nm)     0.000E+00  1    72250 1.000E+00 -
ASMSS550 Sea salt asym param (550nm)    0.000E+00  1    72251 1.000E+00 -
ASMDU550 Dust asym param (550nm)        0.000E+00  1    72252 1.000E+00 -
ASMPM550 All aerosol asym param (550nm) 0.000E+00  1    72253 1.000E+00 -
ASMCT550 Contrails asym param (550nm)   0.000E+00  1    72254 1.000E+00 -
ASMST550 Strat aer asym param (550nm)   0.000E+00  1    72255 1.000E+00 -
AODBA    Clear aer. op. depth (nm)      0.000E+00  1    72256 1.000E+00 -
AODO3    Ozone aer. op. depth (nm)      0.000E+00  1    72257 1.000E+00 -
AODO3s   Strat ozone aer. op. depth (nm 0.000E+00  1    72258 1.000E+00 -
AODO3t   Trop ozone aer. op. depth (nm) 0.000E+00  1    72259 1.000E+00 -
AODCH4   Methane aer. op. depth (nm)    0.000E+00  1    72260 1.000E+00 -
AODH2O   Strat H2O aer. op. depth (nm)  0.000E+00  1    72261 1.000E+00 -
AODCO2   CO2 aer. op. depth (nm)        0.000E+00  1    72262 1.000E+00 -
AODSU    Sulfate aer. op. depth (nm)    0.000E+00  1    72263 1.000E+00 -
AODNI    Nitrate aer. op. depth (nm)    0.000E+00  1    72264 1.000E+00 -
AODAM    Ammon. aer. op. depth (nm)     0.000E+00  1    72265 1.000E+00 -
AODBC    BC aer. op. depth (nm)         0.000E+00  1    72266 1.000E+00 -
AODOA    Organic aer. op. depth (nm)    0.000E+00  1    72267 1.000E+00 -
AODSS    Sea salt aer. op. depth (nm)   0.000E+00  1    72268 1.000E+00 -
AODDU    Dust aer. op. depth (nm)       0.000E+00  1    72269 1.000E+00 -
AODPM    All aerosol aer. op. depth (nm 0.000E+00  1    72270 1.000E+00 -
AODCT    Contrails aer. op. depth (nm)  0.000E+00  1    72271 1.000E+00 -
AODST    Strat aer aer. op. depth (nm)  0.000E+00  1    72272 1.000E+00 -
SSABA    Clear Single scat. alb.(nm)    0.000E+00  1    72273 1.000E+00 -
SSAO3    Ozone Single scat. alb.(nm)    0.000E+00  1    72274 1.000E+00 -
SSAO3s   Strat ozone Single scat. alb.( 0.000E+00  1    72275 1.000E+00 -
SSAO3t   Trop ozone Single scat. alb.(n 0.000E+00  1    72276 1.000E+00 -
SSACH4   Methane Single scat. alb.(nm)  0.000E+00  1    72277 1.000E+00 -
SSAH2O   Strat H2O Single scat. alb.(nm 0.000E+00  1    72278 1.000E+00 -
SSACO2   CO2 Single scat. alb.(nm)      0.000E+00  1    72279 1.000E+00 -
SSASU    Sulfate Single scat. alb.(nm)  0.000E+00  1    72280 1.000E+00 -
SSANI    Nitrate Single scat. alb.(nm)  0.000E+00  1    72281 1.000E+00 -
SSAAM    Ammon. Single scat. alb.(nm)   0.000E+00  1    72282 1.000E+00 -
SSABC    BC Single scat. alb.(nm)       0.000E+00  1    72283 1.000E+00 -
SSAOA    Organic Single scat. alb.(nm)  0.000E+00  1    72284 1.000E+00 -
SSASS    Sea salt Single scat. alb.(nm) 0.000E+00  1    72285 1.000E+00 -
SSADU    Dust Single scat. alb.(nm)     0.000E+00  1    72286 1.000E+00 -
SSAPM    All aerosol Single scat. alb.( 0.000E+00  1    72287 1.000E+00 -
SSACT    Contrails Single scat. alb.(nm 0.000E+00  1    72288 1.000E+00 -
SSAST    Strat aer Single scat. alb.(nm 0.000E+00  1    72289 1.000E+00 -
ASMBA    Clear asym param (nm)          0.000E+00  1    72290 1.000E+00 -
ASMO3    Ozone asym param (nm)          0.000E+00  1    72291 1.000E+00 -
ASMO3s   Strat ozone asym param (nm)    0.000E+00  1    72292 1.000E+00 -
ASMO3t   Trop ozone asym param (nm)     0.000E+00  1    72293 1.000E+00 -
ASMCH4   Methane asym param (nm)        0.000E+00  1    72294 1.000E+00 -
ASMH2O   Strat H2O asym param (nm)      0.000E+00  1    72295 1.000E+00 -
ASMCO2   CO2 asym param (nm)            0.000E+00  1    72296 1.000E+00 -
ASMSU    Sulfate asym param (nm)        0.000E+00  1    72297 1.000E+00 -
ASMNI    Nitrate asym param (nm)        0.000E+00  1    72298 1.000E+00 -
ASMAM    Ammon. asym param (nm)         0.000E+00  1    72299 1.000E+00 -
ASMBC    BC asym param (nm)             0.000E+00  1    72300 1.000E+00 -
ASMOA    Organic asym param (nm)        0.000E+00  1    72301 1.000E+00 -
ASMSS    Sea salt asym param (nm)       0.000E+00  1    72302 1.000E+00 -
ASMDU    Dust asym param (nm)           0.000E+00  1    72303 1.000E+00 -
ASMPM    All aerosol asym param (nm)    0.000E+00  1    72304 1.000E+00 -
ASMCT    Contrails asym param (nm)      0.000E+00  1    72305 1.000E+00 -
ASMST    Strat aer asym param (nm)      0.000E+00  1    72306 1.000E+00 -
AODBA    Clear aer. op. depth (nm)      0.000E+00  1    72307 1.000E+00 -
AODO3    Ozone aer. op. depth (nm)      0.000E+00  1    72308 1.000E+00 -
AODO3s   Strat ozone aer. op. depth (nm 0.000E+00  1    72309 1.000E+00 -
AODO3t   Trop ozone aer. op. depth (nm) 0.000E+00  1    72310 1.000E+00 -
AODCH4   Methane aer. op. depth (nm)    0.000E+00  1    72311 1.000E+00 -
AODH2O   Strat H2O aer. op. depth (nm)  0.000E+00  1    72312 1.000E+00 -
AODCO2   CO2 aer. op. depth (nm)        0.000E+00  1    72313 1.000E+00 -
AODSU    Sulfate aer. op. depth (nm)    0.000E+00  1    72314 1.000E+00 -
AODNI    Nitrate aer. op. depth (nm)    0.000E+00  1    72315 1.000E+00 -
AODAM    Ammon. aer. op. depth (nm)     0.000E+00  1    72316 1.000E+00 -
AODBC    BC aer. op. depth (nm)         0.000E+00  1    72317 1.000E+00 -
AODOA    Organic aer. op. depth (nm)    0.000E+00  1    72318 1.000E+00 -
AODSS    Sea salt aer. op. depth (nm)   0.000E+00  1    72319 1.000E+00 -
AODDU    Dust aer. op. depth (nm)       0.000E+00  1    72320 1.000E+00 -
AODPM    All aerosol aer. op. depth (nm 0.000E+00  1    72321 1.000E+00 -
AODCT    Contrails aer. op. depth (nm)  0.000E+00  1    72322 1.000E+00 -
AODST    Strat aer aer. op. depth (nm)  0.000E+00  1    72323 1.000E+00 -
SSABA    Clear Single scat. alb.(nm)    0.000E+00  1    72324 1.000E+00 -
SSAO3    Ozone Single scat. alb.(nm)    0.000E+00  1    72325 1.000E+00 -
SSAO3s   Strat ozone Single scat. alb.( 0.000E+00  1    72326 1.000E+00 -
SSAO3t   Trop ozone Single scat. alb.(n 0.000E+00  1    72327 1.000E+00 -
SSACH4   Methane Single scat. alb.(nm)  0.000E+00  1    72328 1.000E+00 -
SSAH2O   Strat H2O Single scat. alb.(nm 0.000E+00  1    72329 1.000E+00 -
SSACO2   CO2 Single scat. alb.(nm)      0.000E+00  1    72330 1.000E+00 -
SSASU    Sulfate Single scat. alb.(nm)  0.000E+00  1    72331 1.000E+00 -
SSANI    Nitrate Single scat. alb.(nm)  0.000E+00  1    72332 1.000E+00 -
SSAAM    Ammon. Single scat. alb.(nm)   0.000E+00  1    72333 1.000E+00 -
SSABC    BC Single scat. alb.(nm)       0.000E+00  1    72334 1.000E+00 -
SSAOA    Organic Single scat. alb.(nm)  0.000E+00  1    72335 1.000E+00 -
SSASS    Sea salt Single scat. alb.(nm) 0.000E+00  1    72336 1.000E+00 -
SSADU    Dust Single scat. alb.(nm)     0.000E+00  1    72337 1.000E+00 -
SSAPM    All aerosol Single scat. alb.( 0.000E+00  1    72338 1.000E+00 -
SSACT    Contrails Single scat. alb.(nm 0.000E+00  1    72339 1.000E+00 -
SSAST    Strat aer Single scat. alb.(nm 0.000E+00  1    72340 1.000E+00 -
ASMBA    Clear asym param (     nm)nm)  0.000E+00  1    72341 1.000E+00 -
ASMO3    Ozone asym param (     nm)nm)  0.000E+00  1    72342 1.000E+00 -
ASMO3s   Strat ozone asym param (     n 0.000E+00  1    72343 1.000E+00 -
ASMO3t   Trop ozone asym param (     nm 0.000E+00  1    72344 1.000E+00 -
ASMCH4   Methane asym param (     nm)nm 0.000E+00  1    72345 1.000E+00 -
ASMH2O   Strat H2O asym param (     nm) 0.000E+00  1    72346 1.000E+00 -
ASMCO2   CO2 asym param (     nm)nm)    0.000E+00  1    72347 1.000E+00 -
ASMSU    Sulfate asym param (     nm)nm 0.000E+00  1    72348 1.000E+00 -
ASMNI    Nitrate asym param (     nm)nm 0.000E+00  1    72349 1.000E+00 -
ASMAM    Ammon. asym param (     nm)nm) 0.000E+00  1    72350 1.000E+00 -
ASMBC    BC asym param (     nm)nm)     0.000E+00  1    72351 1.000E+00 -
ASMOA    Organic asym param (     nm)nm 0.000E+00  1    72352 1.000E+00 -
ASMSS    Sea salt asym param (     nm)n 0.000E+00  1    72353 1.000E+00 -
ASMDU    Dust asym param (     nm)nm)   0.000E+00  1    72354 1.000E+00 -
ASMPM    All aerosol asym param (     n 0.000E+00  1    72355 1.000E+00 -
ASMCT    Contrails asym param (     nm) 0.000E+00  1    72356 1.000E+00 -
ASMST    Strat aer asym param (     nm) 0.000E+00  1    72357 1.000E+00 -
