#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2018/02/13 21:53
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
CH3Br    CH3Br tracer                   9.500E-02  1     3053 1.000E+00 kg/s
MPN      MPN tracer                     9.300E-02  1     3054 1.000E+00 kg/s
ISOPN    ISOPN tracer                   1.470E-01  1     3055 1.000E+00 kg/s
MOBA     MOBA tracer                    1.140E-01  1     3056 1.000E+00 kg/s
PROPNN   PROPNN tracer                  1.190E-01  1     3057 1.000E+00 kg/s
HAC      HAC tracer                     7.400E-02  1     3058 1.000E+00 kg/s
GLYC     GLYC tracer                    6.000E-02  1     3059 1.000E+00 kg/s
MMN      MMN tracer                     1.490E-01  1     3060 1.000E+00 kg/s
RIP      RIP tracer                     1.180E-01  1     3061 1.000E+00 kg/s
IEPOX    IEPOX tracer                   1.180E-01  1     3062 1.000E+00 kg/s
MAP      MAP tracer                     7.600E-02  1     3063 1.000E+00 kg/s
NO2      NO2 tracer                     4.600E-02  1     3064 1.000E+00 kg/s
NO3      NO3 tracer                     6.200E-02  1     3065 1.000E+00 kg/s
HNO2     HNO2 tracer                    4.700E-02  1     3066 1.000E+00 kg/s
N2O      N2O tracer                     4.400E-02  1     3067 1.000E+00 kg/s
OCS      OCS tracer                     6.000E-02  1     3068 1.000E+00 kg/s
CH4      CH4 tracer                     1.600E-02  1     3069 1.000E+00 kg/s
BrCl     BrCl tracer                    1.150E-01  1     3070 1.000E+00 kg/s
HCl      HCl tracer                     3.600E-02  1     3071 1.000E+00 kg/s
CCl4     CCl4 tracer                    1.520E-01  1     3072 1.000E+00 kg/s
CH3Cl    CH3Cl tracer                   5.000E-02  1     3073 1.000E+00 kg/s
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     3074 1.000E+00 kg/s
CFCX     CFCX tracer                    1.870E-01  1     3075 1.000E+00 kg/s
HCFCX    HCFCX tracer                   1.170E-01  1     3076 1.000E+00 kg/s
CFC11    CFC11 tracer                   1.370E-01  1     3077 1.000E+00 kg/s
CFC12    CFC12 tracer                   1.210E-01  1     3078 1.000E+00 kg/s
HCFC22   HCFC22 tracer                  8.600E-02  1     3079 1.000E+00 kg/s
H1211    H1211 tracer                   1.650E-01  1     3080 1.000E+00 kg/s
H1301    H1301 tracer                   1.490E-01  1     3081 1.000E+00 kg/s
H2402    H2402 tracer                   2.600E-01  1     3082 1.000E+00 kg/s
Cl       Cl tracer                      3.500E-02  1     3083 1.000E+00 kg/s
ClO      ClO tracer                     5.100E-02  1     3084 1.000E+00 kg/s
HOCl     HOCl tracer                    5.200E-02  1     3085 1.000E+00 kg/s
ClNO3    ClNO3 tracer                   9.700E-02  1     3086 1.000E+00 kg/s
ClNO2    ClNO2 tracer                   8.100E-02  1     3087 1.000E+00 kg/s
ClOO     ClOO tracer                    6.700E-02  1     3088 1.000E+00 kg/s
OClO     OClO tracer                    6.700E-02  1     3089 1.000E+00 kg/s
Cl2      Cl2 tracer                     7.100E-02  1     3090 1.000E+00 kg/s
Cl2O2    Cl2O2 tracer                   1.030E-01  1     3091 1.000E+00 kg/s
H2O      H2O tracer                     1.800E-02  1     3092 1.000E+00 kg/s
SO4g     SO4g tracer                    9.600E-02  1     3093 1.000E+00 kg/s
#==============================================================================
# GEOS-CHEM tracers [kg]
#==============================================================================
NO       NO tracer                      3.000E-02  1     4001 1.000E+00 kg
O3       O3 tracer                      4.800E-02  1     4002 1.000E+00 kg
PAN      PAN tracer                     1.210E-01  1     4003 1.000E+00 kg
CO       CO tracer                      2.800E-02  1     4004 1.000E+00 kg
ALK4     ALK4 tracer                    1.200E-02  4     4005 1.000E+00 kg C
ISOP     ISOP tracer                    1.200E-02  5     4006 1.000E+00 kg C
HNO3     HNO3 tracer                    6.300E-02  1     4007 1.000E+00 kg
H2O2     H2O2 tracer                    3.400E-02  1     4008 1.000E+00 kg
ACET     ACET tracer                    1.200E-02  3     4009 1.000E+00 kg C
MEK      MEK tracer                     1.200E-02  4     4010 1.000E+00 kg C
ALD2     ALD2 tracer                    1.200E-02  2     4011 1.000E+00 kg C
RCHO     RCHO tracer                    5.800E-02  1     4012 1.000E+00 kg
MVK      MVK tracer                     7.000E-02  1     4013 1.000E+00 kg
MACR     MACR tracer                    7.000E-02  1     4014 1.000E+00 kg
PMN      PMN tracer                     1.470E-01  1     4015 1.000E+00 kg
PPN      PPN tracer                     1.350E-01  1     4016 1.000E+00 kg
R4N2     R4N2 tracer                    1.190E-01  1     4017 1.000E+00 kg
PRPE     PRPE tracer                    1.200E-02  3     4018 1.000E+00 kg C
C3H8     C3H8 tracer                    1.200E-02  3     4019 1.000E+00 kg C
CH2O     CH2O tracer                    3.000E-02  1     4020 1.000E+00 kg
C2H6     C2H6 tracer                    1.200E-02  2     4021 1.000E+00 kg C
N2O5     N2O5 tracer                    1.050E-01  1     4022 1.000E+00 kg
HNO4     HNO4 tracer                    7.900E-02  1     4023 1.000E+00 kg
MP       MP tracer                      4.800E-02  1     4024 1.000E+00 kg
DMS      DMS tracer                     6.200E-02  1     4025 1.000E+00 kg
SO2      SO2 tracer                     6.400E-02  1     4026 1.000E+00 kg
SO4      SO4 tracer                     9.600E-02  1     4027 1.000E+00 kg
SO4s     SO4s tracer                    9.600E-02  1     4028 1.000E+00 kg
MSA      MSA tracer                     9.600E-02  1     4029 1.000E+00 kg
NH3      NH3 tracer                     1.700E-02  1     4030 1.000E+00 kg
NH4      NH4 tracer                     1.800E-02  1     4031 1.000E+00 kg
NIT      NIT tracer                     6.200E-02  1     4032 1.000E+00 kg
NITs     NITs tracer                    6.200E-02  1     4033 1.000E+00 kg
BCPI     BCPI tracer                    1.200E-02  1     4034 1.000E+00 kg
OCPI     OCPI tracer                    1.200E-02  1     4035 1.000E+00 kg
BCPO     BCPO tracer                    1.200E-02  1     4036 1.000E+00 kg
OCPO     OCPO tracer                    1.200E-02  1     4037 1.000E+00 kg
DST1     DST1 tracer                    2.900E-02  1     4038 1.000E+00 kg
DST2     DST2 tracer                    2.900E-02  1     4039 1.000E+00 kg
DST3     DST3 tracer                    2.900E-02  1     4040 1.000E+00 kg
DST4     DST4 tracer                    2.900E-02  1     4041 1.000E+00 kg
SALA     SALA tracer                    3.140E-02  1     4042 1.000E+00 kg
SALC     SALC tracer                    3.140E-02  1     4043 1.000E+00 kg
Br2      Br2 tracer                     1.600E-01  1     4044 1.000E+00 kg
Br       Br tracer                      8.000E-02  1     4045 1.000E+00 kg
BrO      BrO tracer                     9.600E-02  1     4046 1.000E+00 kg
HOBr     HOBr tracer                    9.700E-02  1     4047 1.000E+00 kg
HBr      HBr tracer                     8.100E-02  1     4048 1.000E+00 kg
BrNO2    BrNO2 tracer                   1.260E-01  1     4049 1.000E+00 kg
BrNO3    BrNO3 tracer                   1.420E-01  1     4050 1.000E+00 kg
CHBr3    CHBr3 tracer                   2.530E-01  1     4051 1.000E+00 kg
CH2Br2   CH2Br2 tracer                  1.740E-01  1     4052 1.000E+00 kg
CH3Br    CH3Br tracer                   9.500E-02  1     4053 1.000E+00 kg
MPN      MPN tracer                     9.300E-02  1     4054 1.000E+00 kg
ISOPN    ISOPN tracer                   1.470E-01  1     4055 1.000E+00 kg
MOBA     MOBA tracer                    1.140E-01  1     4056 1.000E+00 kg
PROPNN   PROPNN tracer                  1.190E-01  1     4057 1.000E+00 kg
HAC      HAC tracer                     7.400E-02  1     4058 1.000E+00 kg
GLYC     GLYC tracer                    6.000E-02  1     4059 1.000E+00 kg
MMN      MMN tracer                     1.490E-01  1     4060 1.000E+00 kg
RIP      RIP tracer                     1.180E-01  1     4061 1.000E+00 kg
IEPOX    IEPOX tracer                   1.180E-01  1     4062 1.000E+00 kg
MAP      MAP tracer                     7.600E-02  1     4063 1.000E+00 kg
NO2      NO2 tracer                     4.600E-02  1     4064 1.000E+00 kg
NO3      NO3 tracer                     6.200E-02  1     4065 1.000E+00 kg
HNO2     HNO2 tracer                    4.700E-02  1     4066 1.000E+00 kg
N2O      N2O tracer                     4.400E-02  1     4067 1.000E+00 kg
OCS      OCS tracer                     6.000E-02  1     4068 1.000E+00 kg
CH4      CH4 tracer                     1.600E-02  1     4069 1.000E+00 kg
BrCl     BrCl tracer                    1.150E-01  1     4070 1.000E+00 kg
HCl      HCl tracer                     3.600E-02  1     4071 1.000E+00 kg
CCl4     CCl4 tracer                    1.520E-01  1     4072 1.000E+00 kg
CH3Cl    CH3Cl tracer                   5.000E-02  1     4073 1.000E+00 kg
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     4074 1.000E+00 kg
CFCX     CFCX tracer                    1.870E-01  1     4075 1.000E+00 kg
HCFCX    HCFCX tracer                   1.170E-01  1     4076 1.000E+00 kg
CFC11    CFC11 tracer                   1.370E-01  1     4077 1.000E+00 kg
CFC12    CFC12 tracer                   1.210E-01  1     4078 1.000E+00 kg
HCFC22   HCFC22 tracer                  8.600E-02  1     4079 1.000E+00 kg
H1211    H1211 tracer                   1.650E-01  1     4080 1.000E+00 kg
H1301    H1301 tracer                   1.490E-01  1     4081 1.000E+00 kg
H2402    H2402 tracer                   2.600E-01  1     4082 1.000E+00 kg
Cl       Cl tracer                      3.500E-02  1     4083 1.000E+00 kg
ClO      ClO tracer                     5.100E-02  1     4084 1.000E+00 kg
HOCl     HOCl tracer                    5.200E-02  1     4085 1.000E+00 kg
ClNO3    ClNO3 tracer                   9.700E-02  1     4086 1.000E+00 kg
ClNO2    ClNO2 tracer                   8.100E-02  1     4087 1.000E+00 kg
ClOO     ClOO tracer                    6.700E-02  1     4088 1.000E+00 kg
OClO     OClO tracer                    6.700E-02  1     4089 1.000E+00 kg
Cl2      Cl2 tracer                     7.100E-02  1     4090 1.000E+00 kg
Cl2O2    Cl2O2 tracer                   1.030E-01  1     4091 1.000E+00 kg
H2O      H2O tracer                     1.800E-02  1     4092 1.000E+00 kg
SO4g     SO4g tracer                    9.600E-02  1     4093 1.000E+00 kg
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
P_DRY    Dry period                     1.000E+00  1    60001 1.000E+00 hours
PFACTOR  Pulsing factor                 1.000E+00  1    60002 1.000E+00 unitless
GWET_PRV Soil moisture                  1.000E+00  1    60003 1.000E+00 unitless
N_RESVR  N reservoir                    1.000E+00  1    60004 1.000E+00 ng N/m2
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
STATEPSC Instantaneous PSC state        1.000E+00  1    55001 1.000E+00 unitless
#==============================================================================
# ND68 diagnostic quantities
#==============================================================================
BXHEIGHT Grid box height                0.000E+00  1    24001 1.000E+00 m
AD       Air mass in grid box           0.000E+00  1    24002 1.000E+00 kg
AVGW     Mixing ratio of H2O vapor      0.000E+00  1    24003 1.000E+00 v/v
N(AIR)   Number density of air          0.000E+00  1    24004 1.000E+00 molec/m3
